Price,Apartment type,Metro station,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors
7400000.0,Secondary,Владыкино,10.0,0.0,19.8,9.8,5.0,13.0,33
3150000.0,Secondary,Бибирево,10.0,0.0,12.0,8.2,7.6,1.0,12
4650000.0,Secondary,Молодежная,16.0,0.0,14.2,9.3,7.8,1.0,5
4990000.0,Secondary,Отрадное,12.0,0.0,21.0,12.8,8.4,1.0,9
4899000.0,Secondary,Отрадное,12.0,0.0,19.0,11.7,8.2,1.0,9
4699000.0,Secondary,Отрадное,12.0,0.0,17.8,11.1,8.1,1.0,9
9500000.0,Secondary,Алтуфьево,19.0,0.0,26.7,17.7,5.0,25.0,25
12800000.0,Secondary,Аминьевская,11.0,0.0,28.0,16.3,9.0,10.0,37
5200000.0,Secondary,Щелковская,12.0,0.0,18.7,11.6,8.2,1.0,9
4899000.0,Secondary,Отрадное,10.0,0.0,19.0,16.0,3.0,1.0,9
3300000.0,Secondary,Отрадное,12.0,0.0,11.8,9.8,2.0,1.0,9
3300000.0,Secondary,Отрадное,12.0,0.0,12.0,9.0,3.0,1.0,9
4990000.0,Secondary,Отрадное,12.0,0.0,21.1,13.5,2.0,1.0,9
4950000.0,Secondary,Рассказовка,6.0,0.0,20.0,12.2,8.3,2.0,23
3600000.0,Secondary,Отрадное,12.0,0.0,14.0,12.0,2.0,1.0,9
5075000.0,Secondary,Окружная,5.0,0.0,20.3,15.0,2.0,3.0,5
4850000.0,Secondary,Беломорская,11.0,0.0,17.5,11.0,8.1,1.0,9
4990000.0,Secondary,Отрадное,11.0,0.0,21.0,17.0,2.0,1.0,17
3300000.0,Secondary,Отрадное,11.0,0.0,11.8,7.8,2.0,1.0,17
3950000.0,Secondary,Бибирево,7.0,0.0,10.6,7.5,7.5,1.0,12
3550000.0,Secondary,Бибирево,11.0,0.0,14.0,9.2,7.8,1.0,9
13800000.0,Secondary,Медведково,16.0,0.0,30.0,20.0,10.0,13.0,18
3690000.0,Secondary,Кантемировская,5.0,0.0,13.1,8.8,7.7,2.0,14
8400000.0,Secondary,Волгоградский проспект,8.0,0.0,37.5,24.0,6.1,2.0,21
5100000.0,Secondary,Отрадное,12.0,0.0,21.5,13.0,8.4,1.0,9
7200000.0,Secondary,Семеновская,16.0,0.0,20.0,12.2,8.3,2.0,2
5500000.0,Secondary,Домодедовская,15.0,0.0,17.0,10.7,8.0,1.0,9
5500000.0,Secondary,Домодедовская,16.0,0.0,16.8,12.8,2.0,1.0,9
4600000.0,Secondary,Молодежная,15.0,0.0,9.3,6.8,7.4,1.0,5
5100000.0,Secondary,Орехово,15.0,0.0,15.5,10.0,7.9,1.0,9
4525000.0,Secondary,Молодежная,15.0,0.0,9.0,6.7,7.4,1.0,5
3550000.0,Secondary,Ясенево,7.0,0.0,12.0,8.2,7.6,1.0,9
7400000.0,Secondary,Курская,10.0,0.0,16.3,11.0,4.0,4.0,4
22960000.0,Secondary,Белорусская,4.0,0.0,34.1,24.0,9.5,2.0,12
4100000.0,Secondary,Новопеределкино,12.0,0.0,13.8,9.1,7.8,1.0,14
5900000.0,Secondary,Ботанический сад,19.0,0.0,25.0,14.8,8.7,2.0,18
4400000.0,Secondary,Отрадное,7.0,0.0,17.2,14.2,3.0,1.0,12
2850000.0,Secondary,Отрадное,7.0,0.0,9.0,6.7,7.4,1.0,12
5250000.0,Secondary,Отрадное,7.0,0.0,22.7,19.7,3.0,1.0,12
4400000.0,Secondary,Отрадное,7.0,0.0,16.8,10.6,8.0,1.0,12
4851000.0,Secondary,Бунинская Аллея,12.0,0.0,17.7,11.1,8.1,1.0,12
3150000.0,Secondary,Орехово,6.0,0.0,10.0,7.2,7.5,1.0,9
10900000.0,Secondary,Красный Балтиец,14.0,0.0,34.2,27.0,9.5,5.0,7
5500000.0,Secondary,Домодедовская,15.0,0.0,16.8,10.6,8.0,1.0,9
5199000.0,Secondary,Щелковская,12.0,0.0,18.2,11.3,8.1,1.0,9
4849008.0,Secondary,Беломорская,11.0,0.0,17.7,17.7,8.1,1.0,9
4149000.0,Secondary,Академическая,13.0,0.0,12.5,8.5,7.7,1.0,5
4800000.0,Secondary,Некрасовка,4.0,0.0,21.0,12.8,8.4,1.0,17
3400000.0,Secondary,Щелковская,12.0,0.0,10.0,7.2,7.5,1.0,9
4800000.0,Secondary,Некрасовка,9.0,0.0,18.0,11.2,8.1,1.0,17
4300000.0,Secondary,Щукинская,11.0,0.0,14.2,9.3,7.8,1.0,9
13200000.0,Secondary,Шелепиха,13.0,0.0,26.0,21.3,8.8,14.0,24
4900000.0,Secondary,Шипиловская,8.0,0.0,17.0,10.7,8.0,1.0,9
5100000.0,Secondary,Окружная,5.0,0.0,20.4,16.0,2.0,4.0,5
4900000.0,Secondary,Окружная,5.0,0.0,19.6,14.0,2.0,4.0,5
4750000.0,Secondary,Шелепиха,8.0,0.0,11.4,7.9,2.0,1.0,5
3550000.0,Secondary,Ясенево,7.0,0.0,12.2,8.3,7.6,1.0,9
5200000.0,Secondary,Калитники,16.0,0.0,15.0,13.0,2.0,3.0,10
4900000.0,Secondary,Новопеределкино,10.0,0.0,17.0,10.7,8.0,1.0,14
10500000.0,Secondary,Проспект Вернадского,9.0,0.0,17.9,10.9,4.0,10.0,10
5500000.0,Secondary,Домодедовская,16.0,0.0,17.0,10.7,8.0,1.0,9
4850000.0,Secondary,Некрасовка,12.0,0.0,20.0,16.0,2.0,2.0,17
7500000.0,Secondary,Коммунарка,26.0,0.0,29.0,20.0,9.0,2.0,14
13440000.0,Secondary,Селигерская,13.0,0.0,26.6,17.0,5.0,7.0,45
9990000.0,Secondary,Курьяново,8.0,0.0,27.7,20.2,8.9,18.0,32
7650000.0,Secondary,Тропарево,16.0,0.0,20.6,10.0,5.0,8.0,22
4250000.0,Secondary,Шелепиха,8.0,0.0,10.0,7.5,2.0,1.0,5
7200000.0,Secondary,Владыкино,3.0,0.0,20.0,10.0,5.0,9.0,16
4899007.0,Secondary,Новопеределкино,13.0,0.0,17.0,17.0,8.0,1.0,14
4890008.0,Secondary,Бунинская Аллея,9.0,0.0,19.0,19.0,8.2,1.0,16
2700000.0,Secondary,Отрадное,16.0,0.0,9.0,6.7,7.4,9.0,9
5200000.0,Secondary,Отрадное,6.0,0.0,22.4,13.5,2.0,2.0,12
2700000.0,Secondary,Отрадное,19.0,0.0,9.6,7.0,7.4,1.0,9
7285000.0,Secondary,Солнцево,14.0,0.0,21.6,13.1,8.4,17.0,24
5100000.0,Secondary,Щелковская,15.0,0.0,18.5,15.5,3.0,1.0,9
4700000.0,Secondary,Отрадное,7.0,0.0,18.7,11.6,8.2,1.0,12
4350000.0,Secondary,Отрадное,14.0,0.0,17.0,10.7,8.0,1.0,20
7305000.0,Secondary,Солнцево,14.0,0.0,21.6,13.1,8.4,20.0,24
3350000.0,Secondary,Щелковская,21.0,0.0,10.7,7.5,7.5,1.0,9
7825000.0,Secondary,Солнцево,14.0,0.0,20.9,12.7,8.4,8.0,24
8130000.0,Secondary,Солнцево,14.0,0.0,21.6,13.1,8.4,12.0,24
3600000.0,Secondary,Отрадное,15.0,0.0,9.5,6.9,7.4,1.0,9
10900000.0,Secondary,Красный Балтиец,14.0,0.0,34.0,19.3,6.0,4.0,7
4990000.0,Secondary,Отрадное,12.0,0.0,21.0,12.8,8.4,1.0,9
4850000.0,Secondary,Лианозово,10.0,0.0,22.5,13.5,8.5,1.0,12
2700000.0,Secondary,Отрадное,19.0,0.0,10.0,7.2,7.5,1.0,9
14500000.0,Secondary,Стрешнево,16.0,0.0,30.6,17.6,5.0,17.0,22
6700000.0,Secondary,Проспект Вернадского,9.0,0.0,13.3,7.3,3.0,10.0,10
4250000.0,Secondary,Отрадное,19.0,0.0,17.5,13.5,2.0,1.0,9
4850000.0,Secondary,Селигерская,11.0,0.0,13.0,9.0,3.0,8.0,9
12000000.0,Secondary,Авиамоторная,16.0,0.0,22.3,19.0,2.0,4.0,28
10200000.0,Secondary,Тургеневская,4.0,0.0,19.5,12.0,8.3,1.0,8
11000000.0,Secondary,Аннино,11.0,0.0,36.0,20.0,4.0,4.0,13
2700000.0,Secondary,Отрадное,19.0,0.0,10.0,7.2,7.5,1.0,9
4250000.0,Secondary,Отрадное,16.0,0.0,17.5,11.0,8.1,1.0,9
3550000.0,Secondary,Отрадное,19.0,0.0,13.5,9.0,7.8,1.0,9
13900000.0,Secondary,Павелецкая,17.0,0.0,21.5,10.0,5.0,18.0,9
4350000.0,Secondary,Отрадное,7.0,0.0,17.0,13.0,2.0,1.0,12
5100000.0,Secondary,Преображенская площадь,17.0,0.0,13.7,9.1,7.8,1.0,5
4850000.0,Secondary,Отрадное,5.0,0.0,23.5,14.0,2.0,1.0,9
2800000.0,Secondary,Академическая,13.0,0.0,15.0,13.0,7.9,4.0,21
3150000.0,Secondary,Яхромская,23.0,0.0,10.0,7.0,2.0,2.0,9
7190000.0,Secondary,Электрозаводская,12.0,0.0,15.6,10.0,7.9,5.0,8
4750000.0,Secondary,Окружная,5.0,0.0,19.0,15.0,2.0,5.0,5
8000000.0,Secondary,Калитники,16.0,0.0,26.0,20.1,5.0,2.0,10
5050000.0,Secondary,Бунинская Аллея,12.0,0.0,17.7,11.1,8.1,1.0,13
3450000.0,Secondary,Таганская,15.0,0.0,10.7,8.0,7.5,1.0,14
3900000.0,Secondary,Яхромская,27.0,0.0,15.0,9.7,7.9,2.0,9
5278000.0,Secondary,Калитники,8.0,0.0,14.6,8.0,3.0,1.0,8
7400000.0,Secondary,Саларьево,26.0,0.0,25.4,13.1,5.4,8.0,22
8000000.0,Secondary,Покровское,33.0,0.0,33.8,27.0,9.4,15.0,20
7749900.0,Secondary,Некрасовка,18.0,0.0,36.4,20.5,9.7,2.0,17
5550000.0,Secondary,Таганская,15.0,0.0,20.6,18.0,8.3,1.0,14
3900000.0,Secondary,Яхромская,27.0,0.0,15.0,9.7,7.9,2.0,9
13000000.0,Secondary,Чистые пруды,8.0,0.0,17.2,10.8,3.0,1.0,4
10700000.0,Secondary,Чистые пруды,8.0,0.0,12.0,8.2,3.0,1.0,4
2990000.0,Secondary,Яхромская,27.0,0.0,9.0,5.0,2.0,2.0,9
4899000.0,Secondary,Шипиловская,19.0,0.0,15.4,9.9,7.9,1.0,9
5199008.0,Secondary,Отрадное,7.0,0.0,22.5,22.5,8.5,1.0,12
8249008.0,Secondary,Сретенский бульвар,7.0,0.0,16.2,16.2,8.0,1.0,3
3250000.0,Secondary,Орехово,6.0,0.0,10.4,7.4,7.5,1.0,9
10380000.0,Secondary,Речной вокзал,7.0,0.0,24.0,14.3,8.6,9.0,12
8149000.0,Secondary,Красный Балтиец,15.0,0.0,15.6,10.0,7.9,3.0,4
2990000.0,Secondary,Яхромская,27.0,0.0,9.0,6.7,7.4,2.0,9
3700000.0,Secondary,Яхромская,27.0,0.0,13.0,8.7,7.7,2.0,9
4250000.0,Secondary,Беломорская,16.0,0.0,12.0,8.2,7.6,1.0,9
3551000.0,Secondary,Новогиреево,4.0,0.0,11.0,7.7,7.5,1.0,9
5750000.0,Secondary,Сокол,2.0,0.0,16.2,10.3,8.0,2.0,9
5100000.0,Secondary,Пятницкое шоссе,20.0,0.0,23.0,13.9,3.0,10.0,28
3700000.0,Secondary,Яхромская,27.0,0.0,13.0,8.7,7.7,2.0,9
3650000.0,Secondary,Отрадное,6.0,0.0,14.0,10.0,2.0,1.0,12
4890000.0,Secondary,Бунинская Аллея,13.0,0.0,19.0,15.0,2.0,1.0,9
7600000.0,Secondary,Беломорская,23.0,0.0,18.5,15.0,3.0,3.0,9
8700000.0,Secondary,Семеновская,18.0,0.0,21.1,14.0,3.0,2.0,2
13990000.0,Secondary,Селигерская,13.0,0.0,26.3,15.0,8.8,4.0,45
3899000.0,Secondary,Яхромская,27.0,0.0,15.1,9.8,7.9,2.0,9
4750000.0,Secondary,Академическая,13.0,0.0,14.5,9.5,7.8,1.0,5
3649000.0,Secondary,Отрадное,3.0,0.0,14.0,10.0,2.0,2.0,12
5150000.0,Secondary,Рассказовка,6.0,0.0,20.4,12.4,8.3,1.0,23
4990000.0,Secondary,Отрадное,12.0,0.0,21.0,16.0,2.0,1.0,9
6999999.0,Secondary,Селигерская,18.0,0.0,30.4,26.6,9.2,17.0,17
3900000.0,Secondary,Молодежная,19.0,0.0,9.7,7.0,7.4,1.0,5
9647000.0,Secondary,ЗИЛ,15.0,0.0,21.0,12.8,8.4,16.0,28
9695000.0,Secondary,ЗИЛ,15.0,0.0,21.0,12.8,8.4,18.0,28
10126000.0,Secondary,ЗИЛ,15.0,0.0,22.8,13.7,8.5,10.0,26
10175000.0,Secondary,ЗИЛ,15.0,0.0,22.8,13.7,8.5,12.0,26
5950000.0,Secondary,Трубная,7.0,0.0,11.5,7.9,7.6,1.0,3
3350000.0,Secondary,Отрадное,14.0,0.0,12.5,8.5,2.0,1.0,9
5100000.0,Secondary,Отрадное,12.0,0.0,21.0,12.8,2.0,1.0,9
3100000.0,Secondary,Текстильщики,17.0,0.0,13.6,9.0,7.8,2.0,2
3350000.0,Secondary,Отрадное,14.0,0.0,12.7,8.6,7.7,1.0,9
4000000.0,Secondary,Выхино,21.0,0.0,11.7,8.0,7.6,1.0,9
5200000.0,Secondary,Щелковская,12.0,0.0,18.5,15.5,2.0,1.0,9
7990000.0,Secondary,Сокол,11.0,0.0,17.5,8.5,4.0,3.0,5
4950000.0,Secondary,Селигерская,12.0,0.0,16.0,10.0,1.0,9.0,10
5000000.0,Secondary,Шипиловская,6.0,0.0,16.0,10.2,8.0,1.0,9
3600000.0,Secondary,Медведково,9.0,0.0,13.0,8.7,7.7,1.0,9
10499000.0,Secondary,Авиамоторная,5.0,0.0,20.0,12.2,8.3,10.0,23
7900000.0,Secondary,Зюзино,15.0,0.0,28.0,20.0,9.0,4.0,5
4550000.0,Secondary,Покровское,32.0,0.0,19.0,11.7,8.2,2.0,18
58000000.0,Secondary,Динамо,8.0,0.0,92.0,57.0,14.0,10.0,21
22000000.0,Secondary,Трикотажная,24.0,0.0,57.0,35.0,8.0,23.0,25
3350000.0,Secondary,Отрадное,14.0,0.0,12.5,8.5,7.7,1.0,9
3950000.0,Secondary,Бибирево,4.0,0.0,10.6,7.5,7.5,1.0,17
7199000.0,Secondary,Тургеневская,4.0,0.0,16.3,10.4,8.0,1.0,8
4450000.0,Secondary,Щелковская,19.0,0.0,15.3,9.9,7.9,3.0,16
3200000.0,Secondary,Отрадное,14.0,0.0,10.8,7.6,7.5,1.0,9
4150000.0,Secondary,Перово,21.0,0.0,17.0,12.0,2.0,1.0,6
5050000.0,Secondary,Некрасовка,25.0,0.0,22.0,20.0,2.0,2.0,18
5150000.0,Secondary,Некрасовка,25.0,0.0,24.0,22.0,2.0,2.0,18
6950000.0,Secondary,Измайлово,8.0,0.0,18.0,8.0,4.0,2.0,2
5000000.0,Secondary,Некрасовка,8.0,0.0,25.0,14.8,8.7,2.0,18
4900000.0,Secondary,Некрасовка,4.0,0.0,23.0,13.8,8.5,2.0,17
4950000.0,Secondary,Некрасовка,6.0,0.0,22.0,13.3,8.5,2.0,25
4350000.0,Secondary,Отрадное,7.0,0.0,17.0,10.7,3.0,1.0,12
16000000.0,Secondary,Хорошево,23.0,0.0,25.0,19.0,3.0,17.0,19
17000000.0,Secondary,Первомайская,7.0,0.0,83.2,35.0,25.0,1.0,3
3400000.0,Secondary,Щелковская,14.0,0.0,9.3,6.8,7.4,1.0,12
5200000.0,Secondary,Отрадное,6.0,0.0,22.5,13.5,2.0,1.0,12
5800000.0,Secondary,Измайлово,8.0,0.0,18.0,12.0,3.0,2.0,2
7999999.0,Secondary,Филатов Луг,15.0,0.0,19.5,10.0,3.0,14.0,18
6700000.0,Secondary,Сокол,9.0,0.0,19.5,12.0,8.3,1.0,8
6300000.0,Secondary,Ботанический сад,18.0,0.0,25.3,15.0,6.0,8.0,18
9500000.0,Secondary,Свиблово,11.0,0.0,20.0,10.0,6.0,4.0,25
10201000.0,Secondary,Тургеневская,3.0,0.0,19.4,11.9,8.2,1.0,8
4800000.0,Secondary,Новогиреево,4.0,0.0,14.2,9.3,7.8,1.0,9
14200000.0,Secondary,Октябрьское поле,22.0,0.0,27.5,16.0,8.9,7.0,25
21200000.0,Secondary,Маяковская,6.0,0.0,37.0,20.0,9.0,10.0,12
4300000.0,Secondary,Молодежная,19.0,0.0,14.5,9.5,7.8,1.0,5
7800000.0,Secondary,Тургеневская,3.0,0.0,16.0,10.2,8.0,1.0,8
4250000.0,Secondary,Отрадное,19.0,0.0,17.4,10.9,8.1,1.0,9
10200000.0,Secondary,Тургеневская,4.0,0.0,19.1,17.1,2.0,1.0,8
7800000.0,Secondary,Тургеневская,4.0,0.0,16.0,14.0,2.0,1.0,8
15300000.0,Secondary,Аминьевская,11.0,0.0,29.0,18.0,6.0,23.0,37
16700000.0,Secondary,Аминьевская,10.0,0.0,32.0,18.0,6.0,4.0,37
3250000.0,Secondary,Орехово,6.0,0.0,10.2,7.3,7.5,1.0,9
10950000.0,Secondary,Стрешнево,8.0,0.0,26.6,15.0,7.0,16.0,28
21000000.0,Secondary,Угрешская,8.0,0.0,68.7,32.7,16.4,22.0,30
4964600.0,Secondary,Селигерская,12.0,0.0,13.9,7.8,2.0,7.0,10
6850000.0,Secondary,Сретенский бульвар,7.0,0.0,13.5,9.0,7.8,1.0,3
42500000.0,Secondary,Минская,19.0,0.0,111.0,60.0,22.0,9.0,21
3300000.0,Secondary,Войковская,12.0,0.0,10.0,7.2,7.5,1.0,9
4500000.0,Secondary,Некрасовка,18.0,0.0,19.5,16.5,2.0,2.0,17
5350000.0,Secondary,Отрадное,14.0,0.0,23.5,14.0,8.6,1.0,9
4990000.0,Secondary,Отрадное,8.0,0.0,21.0,12.8,8.4,1.0,9
4350000.0,Secondary,Бунинская Аллея,12.0,0.0,20.5,12.5,8.3,1.0,12
6200000.0,Secondary,Белорусская,7.0,0.0,9.6,7.0,7.4,5.0,5
5050000.0,Secondary,Сокол,2.0,0.0,14.2,9.3,7.8,2.0,9
7200000.0,Secondary,Сокол,9.0,0.0,18.8,10.0,3.0,5.0,14
5850000.0,Secondary,Сокол,9.0,0.0,18.6,11.5,8.2,1.0,8
6700000.0,Secondary,Сокол,9.0,0.0,23.0,13.8,8.5,1.0,8
6700000.0,Secondary,Сокол,9.0,0.0,22.7,13.6,8.5,1.0,8
10400000.0,Secondary,Селигерская,17.0,0.0,24.8,15.0,3.0,16.0,22
5800000.0,Secondary,Селигерская,12.0,0.0,19.2,11.8,8.2,8.0,10
3250000.0,Secondary,Сокол,9.0,0.0,9.8,7.1,7.5,1.0,8
10535000.0,Secondary,Беговая,9.0,0.0,30.1,28.0,2.1,3.0,5
11800000.0,Secondary,Аминьевская,15.0,0.0,27.9,14.8,4.9,25.0,43
5000000.0,Secondary,Бульвар Рокоссовского,10.0,0.0,17.7,11.1,8.1,1.0,5
10250000.0,Secondary,Озёрная,9.0,0.0,20.0,9.9,5.1,29.0,33
5025000.0,Secondary,Окружная,5.0,0.0,20.1,15.0,2.0,3.0,5
4650000.0,Secondary,Отрадное,7.0,0.0,18.7,16.7,2.0,1.0,12
5200000.0,Secondary,Отрадное,7.0,0.0,22.5,20.5,2.0,1.0,12
4200000.0,Secondary,Преображенская площадь,16.0,0.0,13.1,7.0,2.0,2.0,7
2850000.0,Secondary,Отрадное,7.0,0.0,10.0,8.0,2.0,1.0,12
2900000.0,Secondary,Новопеределкино,10.0,0.0,8.5,6.4,7.3,1.0,14
4250000.0,Secondary,Шелепиха,8.0,0.0,10.0,7.2,7.5,1.0,5
4349000.0,Secondary,Бунинская Аллея,12.0,0.0,20.7,12.6,8.4,1.0,12
5249000.0,Secondary,Отрадное,7.0,0.0,22.5,13.5,8.5,1.0,12
3649000.0,Secondary,Отрадное,3.0,0.0,14.1,9.3,7.8,1.0,12
3800000.0,Secondary,Люблино,10.0,0.0,13.0,8.7,7.7,1.0,12
9000000.0,Secondary,Хорошёвская,11.0,0.0,25.0,10.0,8.0,12.0,23
6700000.0,Secondary,Сокол,9.0,0.0,19.2,16.0,2.0,1.0,8
4700000.0,Secondary,Орехово,10.0,0.0,16.0,10.2,8.0,1.0,9
3249000.0,Secondary,Отрадное,14.0,0.0,12.5,9.0,2.0,1.0,9
4900000.0,Secondary,Домодедовская,15.0,0.0,17.0,10.7,8.0,1.0,9
3550000.0,Secondary,Отрадное,19.0,0.0,13.5,9.0,7.8,1.0,9
4990000.0,Secondary,Отрадное,12.0,0.0,21.5,13.0,8.4,1.0,9
6700000.0,Secondary,Сокол,10.0,0.0,19.2,11.8,8.2,1.0,8
24000000.0,Secondary,Динамо,8.0,0.0,37.2,20.9,15.0,6.0,6
4200000.0,Secondary,Новогиреево,25.0,0.0,19.8,17.8,2.0,1.0,12
3150000.0,Secondary,Яхромская,27.0,0.0,10.0,7.2,7.5,2.0,9
3950000.0,Secondary,Новогиреево,25.0,0.0,17.0,15.0,2.0,1.0,12
4200000.0,Secondary,Автозаводская,7.0,0.0,14.4,12.0,1.5,1.0,5
3050000.0,Secondary,Новогиреево,25.0,0.0,12.1,10.1,2.0,1.0,12
2950000.0,Secondary,Новогиреево,25.0,0.0,11.5,9.5,2.0,1.0,12
11500000.0,Secondary,Верхние Лихоборы,8.0,0.0,27.6,20.0,7.0,9.0,21
4450000.0,Secondary,Медведково,9.0,0.0,18.2,11.3,3.0,1.0,9
3700000.0,Secondary,Ясенево,10.0,0.0,14.0,9.2,7.8,1.0,9
3600000.0,Secondary,Выхино,16.0,0.0,12.0,8.2,7.6,1.0,9
5350000.0,Secondary,Отрадное,14.0,0.0,23.5,14.0,8.6,1.0,9
5350001.0,Secondary,Отрадное,14.0,0.0,23.6,14.1,8.6,1.0,9
2950000.0,Secondary,Красный Строитель,13.0,0.0,10.5,7.4,7.5,1.0,9
5100000.0,Secondary,Некрасовка,8.0,0.0,20.9,12.7,8.4,2.0,17
6700000.0,Secondary,Сокол,9.0,0.0,19.2,11.8,8.2,1.0,8
5350000.0,Secondary,Красный Балтиец,8.0,0.0,16.0,10.2,8.0,1.0,5
9200000.0,Secondary,Соколиная Гора,10.0,0.0,30.0,20.0,5.0,1.0,4
5250000.0,Secondary,Отрадное,7.0,0.0,22.5,13.5,8.5,1.0,12
4900000.0,Secondary,Новопеределкино,10.0,0.0,17.0,10.7,8.0,1.0,14
4349000.0,Secondary,Бунинская Аллея,12.0,0.0,21.0,12.8,3.0,1.0,12
8500000.0,Secondary,Красный Балтиец,14.0,0.0,27.0,17.0,8.9,5.0,7
5350000.0,Secondary,Орехово,6.0,0.0,23.9,14.2,8.6,1.0,9
5000000.0,Secondary,Окружная,5.0,0.0,20.0,12.2,8.3,2.0,5
5075000.0,Secondary,Окружная,5.0,0.0,20.3,12.4,8.3,2.0,5
8477000.0,Secondary,Красный Балтиец,14.0,0.0,23.3,20.5,8.6,7.0,7
2700000.0,Secondary,Лианозово,10.0,0.0,8.4,6.4,7.3,1.0,12
6350000.0,Secondary,Тропарево,16.0,0.0,18.0,10.0,2.0,3.0,22
6700000.0,Secondary,Ботанический сад,19.0,0.0,23.9,14.2,8.6,9.0,18
11300000.0,Secondary,Хорошёвская,11.0,0.0,25.0,14.0,6.0,12.0,23
7490000.0,Secondary,Преображенская площадь,11.0,0.0,17.1,15.0,2.0,2.0,7
10200000.0,Secondary,Хорошево,23.0,0.0,24.0,12.0,7.0,5.0,27
3800000.0,Secondary,Ясенево,22.0,0.0,19.4,11.9,8.2,1.0,17
3650000.0,Secondary,Юго-Восточная,11.0,0.0,11.5,11.5,7.6,2.0,10
10750000.0,Secondary,Красный Балтиец,14.0,0.0,22.0,13.3,8.5,6.0,7
10500000.0,Secondary,Новопеределкино,8.0,0.0,27.0,13.0,8.9,14.0,23
4300000.0,Secondary,Таганская,15.0,0.0,15.6,12.0,7.9,1.0,14
12500000.0,Secondary,Верхние Котлы,10.0,0.0,29.5,18.0,10.0,3.0,16
8500000.0,Secondary,Хорошёвская,11.0,0.0,26.2,16.0,8.8,6.0,23
6450000.0,Secondary,Ботанический сад,20.0,0.0,24.6,23.0,8.7,4.0,17
6500000.0,Secondary,Улица 1905 года,6.0,0.0,18.8,11.6,8.2,5.0,5
4800000.0,Secondary,Люблино,11.0,0.0,20.0,12.2,8.3,1.0,9
12900000.0,Secondary,Трикотажная,16.0,0.0,26.7,15.6,8.8,25.0,20
99000000.0,Secondary,Новослободская,8.0,0.0,110.0,57.7,17.0,3.0,13
10500000.0,Secondary,Депо,16.0,0.0,26.0,18.0,5.0,10.0,15
4100000.0,Secondary,Селигерская,18.0,0.0,12.7,10.9,1.7,17.0,17
10950000.0,Secondary,Красный Балтиец,14.0,0.0,22.1,13.3,8.5,5.0,7
11000000.0,Secondary,Красный Балтиец,14.0,0.0,22.0,13.3,8.5,5.0,7
6300000.0,Secondary,Владыкино,4.0,0.0,20.3,12.4,8.3,3.0,16
8000000.0,Secondary,Спартак,7.0,0.0,24.7,16.0,4.0,5.0,22
13500000.0,Secondary,Площадь Ильича,10.0,0.0,32.0,27.0,9.3,5.0,10
3800000.0,Secondary,Планерная,15.0,0.0,11.7,11.7,7.6,1.0,9
3500000.0,Secondary,Беломорская,18.0,0.0,10.6,7.5,7.5,1.0,9
7300000.0,Secondary,Аминьевская,21.0,0.0,30.0,15.0,5.0,1.0,5
7799999.0,Secondary,Филатов Луг,10.0,0.0,19.7,11.0,4.0,17.0,22
7200000.0,Secondary,Марьино,20.0,0.0,30.4,18.4,6.0,2.0,6
6080000.0,Secondary,Внуково,25.0,0.0,20.0,12.2,8.3,4.0,9
7500000.0,Secondary,Тропарево,16.0,0.0,20.8,13.0,3.0,4.0,22
7250000.0,Secondary,Тропарево,16.0,0.0,20.7,13.0,3.0,5.0,22
9150000.0,Secondary,Тропарево,16.0,0.0,19.6,11.0,3.0,14.0,22
13200000.0,Secondary,Хорошево,12.0,0.0,27.6,16.1,9.0,5.0,27
8500000.0,Secondary,Солнцево,7.0,0.0,23.4,16.6,8.6,11.0,23
8000000.0,Secondary,Сколково,25.0,0.0,29.0,18.0,5.0,6.0,24
9490000.0,Secondary,Прокшино,25.0,0.0,24.0,18.0,8.6,13.0,14
6800000.0,Secondary,Марьина Роща,9.0,0.0,14.9,11.0,7.9,9.0,10
7900000.0,Secondary,Марьина Роща,9.0,0.0,17.4,15.0,8.1,9.0,10
10100000.0,Secondary,Марьина Роща,9.0,0.0,23.5,20.0,8.6,9.0,10
4250000.0,Secondary,Беломорская,16.0,0.0,11.4,7.9,7.6,1.0,9
13500000.0,Secondary,Ростокино,14.0,0.0,35.0,20.0,10.0,6.0,58
5600000.0,Secondary,Савеловская,13.0,0.0,19.5,12.0,8.3,1.0,5
5900000.0,Secondary,Беговая,9.0,0.0,12.0,8.4,7.6,5.0,5
7800000.0,Secondary,Ботанический сад,13.0,0.0,28.0,10.0,12.3,4.0,5
6700000.0,Secondary,Окружная,8.0,0.0,18.1,11.3,8.1,3.0,5
5200000.0,Secondary,Щелковская,12.0,0.0,19.0,11.7,8.2,1.0,9
8400000.0,Secondary,Рижская,18.0,0.0,25.3,14.9,8.7,2.0,23
6000000.0,Secondary,Первомайская,17.0,0.0,24.7,14.6,8.7,6.0,6
10250000.0,Secondary,Говорово,13.0,0.0,21.6,10.1,5.6,19.0,21
6000000.0,Secondary,Перерва,18.0,0.0,32.0,21.3,4.0,2.0,2
5500000.0,Secondary,Домодедовская,15.0,0.0,16.8,10.6,8.0,1.0,9
7700000.0,Secondary,Бабушкинская,24.0,0.0,17.5,14.0,2.0,2.0,5
7700000.0,Secondary,Коммунарка,26.0,0.0,29.8,17.2,20.8,3.0,14
380000000.0,Secondary,Ломоносовский проспект,24.0,0.0,304.0,127.0,85.0,3.0,12
